CIN,Company Name,Status
U74999KL2019SGC058822,THIRUVANANTHAPURAM INTERNATIONAL AIRPORT LIMITED,Active
U74994KA2020PTC132147,SAREEREBORN PRIVATE LIMITED,Active
U74999KA2020PTC134305,SUVANI CONSULTING SERVICES PRIVATE LIMITED,Active
U31900GJ2020PTC112157,PHP VORTEX INDUSTRIES PRIVATE LIMITED,Active
U51909DL2020PTC359711,MOFASA INTERNATIONAL PRIVATE LIMITED,Active
U74999KA2020PTC133265,DHAVALAGI ENTERTAINERS PRIVATE LIMITED,Active
U93090HR2020PTC085722,FRESHMEN TECH SOLUTIONS PRIVATE LIMITED,Active
U25202HR2020PTC087287,BGSS EXCLUSIVE PRODUCTS PRIVATE LIMITED,Active
U15490KA2020PTC133187,GEOMANUS PRIVATE LIMITED,Active
U74999TG2020PTC138751,BOONFARM ENVIRONMENTAL SCIENCE PRIVATE LIMITED,Active
U72900HR2020PTC084684,APTNESS INFOTECH PRIVATE LIMITED,Active
U74999UP2020PTC131647,CAPITAPLUS PRIVATE LIMITED,Active
U26994DL2020PLC370997,BBEL LIMITED,Active
U67100TN2020PTC138417,CIRCLES FINANCIAL SOLUTIONS PRIVATE LIMITED,Active
U29305WB2020PTC240020,MOVIMIENTO INDUSTRIAL PRIVATE LIMITED,Active
U28999MP2020PTC052921,KAILAMATA ALUMINIUM EXTRUSION PRIVATE LIMITED,Active
U26999WB2020PTC239796,GREYDUST INDIA PRIVATE LIMITED,Active
U72900KL2020PTC064449,DOPEWEAVE SAFETY TECHNOLOGY PRIVATE LIMITED,Active
U11100UP2020PTC129589,ATA INDIA FUELS PRIVATE LIMITED,Active
U70109GA2020PTC014492,BEACH VILLAGE PRIVATE LIMITED,Active
U72900TG2020PTC143019,CDI SYSTEMS PRIVATE LIMITED,Active
U74900KA2020PTC137216,DESLANCE PRIVATE LIMITED,Active
U65990MP2020PLN052278,SOMANI SILVER NIDHI LIMITED,Active
U15100KA2019OPC129196,MORAPAY (OPC) PRIVATE LIMITED,Active
U74999KA2020PTC136915,AAKMA ALLIANCE (INDIA) PRIVATE LIMITED,Active
U15400DL2020PTC365150,BOILINGPOINT FOOD SERVICE PRIVATE LIMITED,Active
U31909DL2020PTC366341,CPSC VENTURES PRIVATE LIMITED,Active
U72900HR2020PTC087443,JOYWIN TECHNOLOGY PRIVATE LIMITED,Active
U15490WB2020PTC239472,SERENITY NATURAL & ORGANIC PRODUCTS PRIVATE LIMITED,Active
U62100DL2020PTC369230,AMRUT AVIATION PRIVATE LIMITED,Active
U24290MP2020PTC053550,VAADIRAJ INDUSTRIES PRIVATE LIMITED,Active
U74999OR2021PTC035535,JAI JAGANNATH MOBILITY CONSULTANCY PRIVATE LIMITED,Active
