CIN,Company Name,Status
U67100MH2020PTC350778,PYRAMIDS IINSURE AND ADVISORY PRIVATE LIMITED,Active
U85300BR2020PTC049353,ONLINE SECOND OPINION (OSO) PRIVATE LIMITED,Active
U72900GJ2021PTC119491,SNAPZY DIGITAL PRIVATE LIMITED,Active
U74999MH2021PTC353437,THEKKEINDIA PRIVATE LIMITED,Active
U51909KL2021PTC066732,SWATHY GENERAL TRADING PRIVATE LIMITED,Active
U63030MH2021PTC353381,OWLBEES PRIVATE LIMITED,Active
U92490DL2021PTC381285,DGTLY TECHMANTRA PRIVATE LIMITED,Active
U40106GJ2021PTC122809,HYDRGNX PRIVATE LIMITED,Active
U72900UP2021PTC146229,SANDFORD CONSULTANTS PRIVATE LIMITED,Active
U74999RJ2021PTC075255,TRETTEN SOLUTIONS PRIVATE LIMITED,Active
U92190DL2021PTC381821,FANTASY HEROES ONLINE GAMING PRIVATE LIMITED,Active
U52399KL2021PTC068873,PRAVASI CARE PRIVATE LIMITED,Active
U74999PN2021PTC199776,GREY AND YELLOW MEDIA PRIVATE LIMITED,Active
U85300MH2021PTC358190,VIVIFYING PRIVATE LIMITED,Active
U55209WB2021PTC244487,ASTRA SPORTS LOUNGE PRIVATE LIMITED,Active
