CIN,Company Name,Status
U45200CT2008PTC020508,MAA DANTESHWARI INFRASTRUCTURE PRIVATE LIMITED,Active
U72200WB2007PTC120498,ADAPT SOLUTIONS PRIVATE LIMITED,Active
U72200KA2008PTC045121,VISVATECH SOLUTIONS (INDIA) PRIVATE LIMITED,Active
U92190MH2008PTC180276,PRABHAG MEDIA & ENTERTAINMENT PRIVATE LIMITED.,Active
U67190UP2007PTC034227,AMBA CREDIT & INSURANCE SERVICES PRIVATE LIMITED,Active
U67110KL2008PTC021928,INFIN FINANCIAL CONSULTANTS PRIVATE LIMITED,Active
U80901DL2008PTC172451,MATCHLES LEARNING SOLUTIONS PRIVATE LIMITED,Active
U45202MH2008PTC181469,GOODWILL TELECOM INFRASTRUCTURE PRIVATE LIMITED,Active
U51909JK2006PTC002654,MAGNUS EXPORTS PRIVATE LIMITED,Active
U40106GJ2008PTC054142,GUJARAT CLEAN DEVELOPMENT MECHANISM PROJECTS PRIVATE LIMITED,Active
U74999UR2008PTC032648,MUNJAL HYDRO POWER PRIVATE LIMITED,Active
U74120DL2008PTC180770,CLASS CONSULTING PRIVATE LIMITED,Active
U00304HP2006PTC029871,AVEDA HERBS PRIVATE LIMITED,Active
U85190DL2008PTC176756,EZ HEALTHLINE PRIVATE LIMITED,Active
U85110TN2008FTC069754,HEART2HEART VETERINARY HOSPITALS PRIVATE LIMITED,Active
U51311TZ2008PTC014692,SPRL MARKETING PRIVATE LIMITED,Active
U55101DL2006PTC149559,NICE HOSPITALITY PRIVATE LIMITED,Active
U51101DL2008PTC184694,RAMPRIYA ENTERPRISES PRIVATE LIMITED,Active
U74999GA2008PTC005902,MAPOLINE TRAVELS SOLUTIONS PRIVATE LIMITED,Active
U14100MP2008PTC021075,SARASWATI STONE CRUSHER PRIVATE LIMITED,Active
U14200MP2008PTC020833,REGENCY MINING PRIVATE LIMITED,Active
U40101MH2009PTC189695,VAAYU RENEWABLE ENERGY (NARMADA) PRIVATE LIMITED,Active
U36910BR2008PTC014041,RAMDULARE JEWELLERS PRIVATE LIMITED,Active
U52334KL2009PTC023993,POORAM MARKETING PRIVATE LIMITED,Active
U74900HR2009PTC038957,SIRIUS SERVICES PRIVATE LIMITED,Active
U32106MH2006PTC159195,D J ELECTRICALS PRIVATE LIMITED,Active
U45201PN2005PTC021734,DHANSAMPADA CONSTRUCTION PRIVATE LIMITED,Active
U51909PN2006PTC021793,SWASTIK INTERIORS PRIVATE LIMITED,Active
U52190WB2009PTC140531,RADHA BALLABH BARTER PRIVATE LIMITED,Active
U52300MH2010PTC201225,RONAK MERCANTILE PRIVATE LIMITED,Active
U65990DL2010ULT198432,SETH STOCK ANALYSIS PRIVATE LIMITED,Active
U45400MH2010PTC204564,JOVITA ENTERPRISES PRIVATE LIMITED,Active
U70102MH2010PTC204586,RASESH ENTERPRISES PRIVATE LIMITED,Active
U93000DL2010PTC199580,BISTRO HOSPITALITY MANAGEMENT PRIVATE LIMITED,Active
U65923DL2010PTC198316,TOTAL SHARE SERVICES PRIVATE LIMITED,Active
U27100MH2010PTC203278,SHASHWATI HI TECH STEEL PRIVATE LIMITED,Active
U74900MH2010PTC204337,ELINA ENTERPRISES PRIVATE LIMITED,Active
U01200DL2010PTC203275,SATIIJA FARMS PRIVATE LIMITED,Active
U51909DL2010PTC203494,KANIKA CREATION PRIVATE LIMITED,Active
U45209HP2010PTC031374,LOK RAJ SAINI INFRA-TECH PRIVATE LIMITED,Active
U45400DL2010PTC206724,SHAUNQI INFRATECH PRIVATE LIMITED,Active
U70109MH2010PTC208964,JAIDEV HOMES PRIVATE LIMITED,Active
U17200HP2010PTC031412,MAX FIBRES PRIVATE LIMITED,Active
U45202MH2010PTC206287,SHALWAK INFRASTRUCTURE PRIVATE LIMITED,Active
U15122UP2010PTC042184,GEOWHITE GROWERS PRIVATE LIMITED,Active
U29253MH2010PTC210248,ROLLWELL TECHNICAL SERVICES PRIVATE LIMITED,Active
U85195KL2010PTC027130,DR GEETHA'S CT SCANS PRIVATE LIMITED,Active
U29268PN2010PTC137984,RNA AUTOMATIONS PRIVATE LIMITED,Active
U67190UP2010PTC042684,AMITY STOCKS BROKING PRIVATE LIMITED,Active
U72200TG2010PTC071901,MADHUKAN SKILLS AND ASSESSMENT SOLUTIONS PRIVATE LIMITED,Active
U27100CT2009PTC021441,VIGNESHWARA STEEL PLANT PRIVATE LIMITED,Active
U74900MH2010PTC198900,BOLLYWOOD TOURISM PRIVATE LIMITED,Active
U74900KA2010PTC052216,EARTHRISE DIAL-4-PRICE SERVICES PRIVATE LIMITED,Active
U25200TZ2009PTC015538,J.G.PET PRODUCT PRIVATE LIMITED,Active
U15400MP2011PTC025464,BONNIE FOI INDUSTRIES PRIVATE LIMITED,Active
U45400MH2009PTC197835,DUNDEE POWER PRIVATE LIMITED,Active
U72200WB2011PTC162430,TCG INFORMATICS PRIVATE LIMITED,Active
U33110DL2011PTC218009,RG DRUGS AND PHARMA PRIVATE LIMITED,Active
U63040GJ2011PTC064729,CITRINE TRAVELS PRIVATE LIMITED,Active
U70100DL2011PTC217322,ARCH ESCON PRIVATE LIMITED,Active
U63000HR2011PTC042424,TRAVELONEDERS TOURS AND TRAVELS PRIVATE LIMITED,Active
